#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
577545	107242	5479	223223	111475	-	-	AI837181	PPIB	Bles03|N28173	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8VD62	E9QNR6	NP_001243444|NP_598910	P23284	-	NP_000933	-	-	-	-	-	-	Mus musculus	Homo sapiens
606495	5108	5479	111139	111475	-	-	PCM1	PPIB	PTC4	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Akimov V (2011)	PUBMED:21956701	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15154	E7ETA6|A2RUU9	NP_001339577|NP_001339576|NP_001339575|NP_001339574|NP_001339573|NP_001339572|NP_001339571|NP_001339570|NP_001339583|NP_001339579|NP_006188|NP_001339562|NP_001339589|NP_001339585|NP_001339584|NP_001339564|NP_001339565|NP_001339566|NP_001339567|NP_001339561|NP_001339588|NP_001339563|NP_001339586|NP_001339587|NP_001302436|NP_001302437|NP_001339568|NP_001339569|NP_001339580|NP_001339581|NP_001339578|NP_001339582	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
688593	1017	5479	107452	111475	-	-	CDK2	PPIB	CDKN2|p33(CDK2)	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Neganova I (2011)	PUBMED:21319273	9606	9606	High Throughput	-	-	figure 6, table S2.	-	BIOGRID	P24941	A0A024RB77|A0A024RB10|B4DDL9|E7ESI2	NP_001789|NP_439892|NP_001277159	P23284	-	NP_000933	BTO:0001086	embryonic stem cell	cell type	-	-	-	Homo sapiens	Homo sapiens
720426	56893	5479	121223	111475	RP11-336K24.8	-	UBQLN4	PPIB	A1U|A1Up|C1orf6|CIP75|UBIN	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Two-hybrid	physical	Lim J (2006)	PUBMED:16713569	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NRR5	-	NP_001291271|NP_064516	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
746277	5034	5479	111073	111475	-	-	P4HB	PPIB	DSI|ERBA2L|GIT|P4Hbeta|PDI|PDIA1|PHDB|PO4DB|PO4HB|PROHB	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.844	-	Denoised score >= 0.75	-	BIOGRID	P07237	A0A024R8S5	NP_000909	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
746316	3309	5479	109541	111475	-	-	HSPA5	PPIB	BIP|GRP78|HEL-S-89n|MIF2	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.827	-	Denoised score >= 0.75	-	BIOGRID	P11021	V9HWB4	NP_005338	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
748116	5479	8266	111475	113885	-	XX-FW89031B12.1	PPIB	UBL4A	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	DX254E|DXS254E|G6PD|GDX|GET5|MDY2|TMA24|UBL4	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.887	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	P11441	-	NP_055050	-	-	-	-	-	-	Homo sapiens	Homo sapiens
748144	25804	5479	117336	111475	-	-	LSM4	PPIB	GRP|YER112W	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.885	-	Denoised score >= 0.75	-	BIOGRID	Q9Y4Z0	U3KQK1	NP_036453|NP_001239058	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
748817	5479	5937	111475	111872	-	-	PPIB	RBMS1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	C2orf12|HCC-4|MSSP|MSSP-1|MSSP-2|MSSP-3|SCR2|YC1	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.859	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	P29558	B4DN88	NP_002888|NP_058520	-	-	-	-	-	-	Homo sapiens	Homo sapiens
749116	5479	10469	111475	115732	-	-	PPIB	TIMM44	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	TIM44	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.849	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	O43615	-	NP_006342	-	-	-	-	-	-	Homo sapiens	Homo sapiens
749215	5479	92399	111475	124944	-	-	PPIB	MRRF	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	MRFF|MTRRF|RRF	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.846	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	Q96E11	-	NP_001333268|NP_620132|NP_954646|NP_001333272|NP_001333270|NP_001333276|NP_001166983	-	-	-	-	-	-	Homo sapiens	Homo sapiens
749842	2923	5479	109180	111475	-	-	PDIA3	PPIB	ER60|ERp57|ERp60|ERp61|GRP57|GRP58|HEL-S-269|HEL-S-93n|HsT17083|P58|PI-PLC	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.83	-	Denoised score >= 0.75	-	BIOGRID	P30101	V9HVY3	NP_005304	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
750165	5479	116540	111475	125521	-	-	PPIB	MRPL53	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	L53MT	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.823	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	Q96EL3	-	NP_444278	-	-	-	-	-	-	Homo sapiens	Homo sapiens
751125	5479	9997	111475	115317	-	-	PPIB	SCO2	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	CEMCOX1|MYP6|SCO1L	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.803	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	O43819	-	NP_001162580|NP_005129|NP_001162582|NP_001162581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
751189	5479	30	111475	106548	-	-	PPIB	ACAA1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	ACAA|PTHIO|THIO	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.802	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	P09110	A0A024R2M6	NP_001598|NP_001123882	-	-	-	-	-	-	Homo sapiens	Homo sapiens
752213	5479	9877	111475	115208	-	-	PPIB	ZC3H11A	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	ZC3HDC11A	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.784	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	O75152	-	NP_001363286|NP_001363287|NP_001363284|NP_001363285|NP_001363282|NP_001363283|NP_001363280|NP_001363281|NP_001363288|NP_001363289|NP_001306167|NP_001363268|NP_001363269|NP_001363264|NP_001363265|NP_001363266|NP_001363267|NP_001306168|NP_001363263|NP_001337195|NP_001337194|NP_001337193|NP_001337192|NP_001337191|NP_001337190|NP_001363291|NP_001363290|NP_001363293|NP_001363292|NP_001363295|NP_001363294|NP_001363296|NP_055642|NP_001363279|NP_001363278|NP_001363277|NP_001363276|NP_001363275|NP_001363274|NP_001363273|NP_001363272|NP_001363271|NP_001363270	-	-	-	-	-	-	Homo sapiens	Homo sapiens
752355	1660	5479	108025	111475	-	-	DHX9	PPIB	DDX9|LKP|NDH2|NDHII|RHA	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.782	-	Denoised score >= 0.75	-	BIOGRID	Q08211	B3KU66	NP_001348	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
753144	5479	5905	111475	111840	-	RP4-756G23.7	PPIB	RANGAP1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Fug1|RANGAP|SD	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.77	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	P46060	A0A024R1U0|Q9BSK3	NP_001265580|NP_001304859|NP_002874	-	-	-	-	-	-	Homo sapiens	Homo sapiens
753488	5094	5479	111127	111475	-	-	PCBP2	PPIB	HNRNPE2|HNRPE2|hnRNP-E2	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.765	-	Denoised score >= 0.75	-	BIOGRID	Q15366	-	NP_001122383|NP_001122386|NP_001122384|NP_001122385|NP_001092090|NP_005007|NP_114366	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
753722	5479	57794	111475	121767	-	-	PPIB	SUGP1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	F23858|RBP|SF4	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.761	-	Denoised score >= 0.75	-	BIOGRID	P23284	-	NP_000933	Q8IWZ8	A0A024R7N3	NP_757386	-	-	-	-	-	-	Homo sapiens	Homo sapiens
753840	84061	5479	123856	111475	RP11-217H1.1	-	MAGT1	PPIB	IAP|MRX95|OST3B|PRO0756|XMEN|bA217H1.1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.759	-	Denoised score >= 0.75	-	BIOGRID	Q9H0U3	A0A087WU53	NP_115497	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
815193	10956	5479	116156	111475	-	-	OS9	PPIB	ERLEC2|OS-9	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Tyler RE (2012)	PUBMED:23097496	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13438	-	NP_006803|NP_001248350|NP_001248351|NP_001248352|NP_001017956|NP_001017957|NP_001017958|NP_001248349	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817589	79001	5479	122472	111475	MSTP134	-	VKORC1	PPIB	EDTP308|IMAGE3455200|MST134|MST576|VKCFD2|VKOR	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Two-hybrid	physical	Schaafhausen A (2011)	PUBMED:21103663	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BQB6	-	NP_001298240|NP_076869|NP_996560	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
844663	1080	5479	107506	111475	tcag7.78	-	CFTR	PPIB	ABC35|ABCC7|CF|CFTR/MRP|MRP7|TNR-CFTR|dJ760C5.1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Wang X (2006)	PUBMED:17110338	9606	9606	High Throughput	-	-	T84 cell	-	BIOGRID	P13569	A0A024R730	NP_000483	P23284	-	NP_000933	BTO:0001914	colorectal adenocarcinoma cell line	cell line	DOID:9256	colorectal cancer	-	Homo sapiens	Homo sapiens
893438	479	5479	106969	111475	-	-	ATP12A	PPIB	ATP1AL1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P54707	B4E0R9	NP_001667|NP_001172014	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
912916	26270	5479	117654	111475	RP3-330O12.3	-	FBXO6	PPIB	FBG2|FBS2|FBX6|Fbx6b	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Liu B (2012)	PUBMED:22268729	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q9NRD1	-	NP_060908	P23284	-	NP_000933	DOID:715|BTO:0000661	T-cell leukemia|JURKAT cell	disease|cell line	-|-	-|-	-|-	Homo sapiens	Homo sapiens
914695	57520	5479	121581	111475	-	-	HECW2	PPIB	NEDL2	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Lu L (2013)	PUBMED:24163370	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9P2P5	-	NP_001335697|NP_065811	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
921492	5479	2597	111475	108868	-	CDABP0047	PPIB	GAPDH	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	G3PD|GAPD|HEL-S-162eP	Co-fractionation	physical	Kristensen AR (2012)	PUBMED:22863883	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	P04406	V9HVZ4	NP_002037|NP_001344872|NP_001276674|NP_001276675|NP_001243728	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
923727	5214	5479	111235	111475	RP11-298E9.2	-	PFKP	PPIB	ATP-PFK|PFK-C|PFK-P|PFKF	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Co-fractionation	physical	Kristensen AR (2012)	PUBMED:22863883	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q01813	-	NP_002618|NP_001310002|NP_001310003|NP_001310000|NP_001310001|NP_001332873|NP_001309996|NP_001309997|NP_001229268|NP_001309998|NP_001309999	P23284	-	NP_000933	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
923842	5479	5536	111475	111528	-	-	PPIB	PPP5C	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	PP5|PPP5|PPT	Co-fractionation	physical	Kristensen AR (2012)	PUBMED:22863883	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	P53041	A0A024R0Q7	NP_006238|NP_001191213	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
925372	5479	6240	111475	112154	-	-	PPIB	RRM1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	R1|RIR1|RR1	Co-fractionation	physical	Kristensen AR (2012)	PUBMED:22863883	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	P23921	-	NP_001304993|NP_001024|NP_001317122|NP_001304994	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
927066	155908	5479	1205542	111475	HIV1gp6	-	rev	PPIB	-	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Reconstituted Complex	physical	Naji S (2011)	PUBMED:22174317	11676	9606	Low Throughput	-	-	-	-	BIOGRID	P04618	-	NP_057854	P23284	-	NP_000933	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
935065	51741	5479	119707	111475	-	-	WWOX	PPIB	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Abu-Odeh M (2014)	PUBMED:24550385	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NZC7	-	NP_057457|NP_570859|NP_001278926|NP_570607	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939276	5479	1649	111475	108016	-	-	PPIB	DDIT3	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	CEBPZ|CHOP|CHOP-10|CHOP10|GADD153	Affinity Capture-Western	physical	Jeong K (2014)	PUBMED:24270407	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	P23284	-	NP_000933	P35638	Q53YD1	NP_001181986|NP_001181985|NP_001181984|NP_001181983|NP_001181982|NP_004074	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939280	1649	5479	108016	111475	-	-	DDIT3	PPIB	CEBPZ|CHOP|CHOP-10|CHOP10|GADD153	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-Western	physical	Jeong K (2014)	PUBMED:24270407	9606	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	P35638	Q53YD1	NP_001181986|NP_001181985|NP_001181984|NP_001181983|NP_001181982|NP_004074	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1040992	5479	5824	111475	111782	-	OK/SW-cl.22	PPIB	PEX19	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	D1S2223E|HK33|PBD12A|PMP1|PMPI|PXF|PXMP1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	P40855	-	NP_001180573|NP_002848	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1040993	5479	6449	111475	112347	-	-	PPIB	SGTA	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	SGT|alphaSGT|hSGT	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	O43765	-	NP_003012	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1040994	5479	29979	111475	119007	-	-	PPIB	UBQLN1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	DA41|DSK2|PLIC-1|UBQN|XDRP1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1040995	5479	54971	111475	120308	-	-	PPIB	BANP	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	BEND1|SMAR1|SMARBP1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P23284	-	NP_000933	Q8N9N5	B3KM38|B4DE54|Q9NSS6	NP_001167011|NP_001167010|NP_001167013|NP_001167012|NP_001167014|NP_524576|NP_060339	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1052584	4343	5479	110484	111475	RP11-426L16.2	-	MOV10	PPIB	fSAP113|gb110	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056641	8290	5479	113895	111475	-	-	HIST3H3	PPIB	H3.4|H3/g|H3FT|H3t	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Protein-peptide	physical	Vermeulen M (2010)	PUBMED:20850016	9606	9606	High Throughput	-	-	H3K4me3	-	BIOGRID	Q16695	-	NP_003484	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1057916	9820	5479	115159	111475	-	-	CUL7	PPIB	3M1|KIAA0076|dJ20C7.5	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14999	-	NP_001361802|NP_001361803|NP_001161842|NP_001361801|NP_055595	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1058520	23363	5479	116944	111475	-	-	OBSL1	PPIB	-	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	O75147	Q9H8B3	NP_001166902|NP_056126|NP_001166879	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1063047	23512	5479	117059	111475	-	-	SUZ12	PPIB	CHET9|JJAZ1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Cao Q (2014)	PUBMED:24457600	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15022	J3QQW9|A8K1U9	NP_001308136|NP_056170	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1063456	8726	5479	114265	111475	-	-	EED	PPIB	HEED|WAIT1	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Cao Q (2014)	PUBMED:24457600	9606	9606	High Throughput	-	-	-	-	BIOGRID	O75530	E9PJK2	NP_001294936|NP_694536|NP_003788	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1064449	648	5479	107116	111475	RP11-573G6.1	-	BMI1	PPIB	FLVI2/BMI1|PCGF4|RNF51	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Cao Q (2014)	PUBMED:24457600	9606	9606	High Throughput	-	-	-	-	BIOGRID	P35226	-	NP_005171	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1066961	57544	5479	121602	111475	-	-	TXNDC16	PPIB	ERp90|KIAA1344	CYP-S1|CYPB|HEL-S-39|OI9|SCYLP	Affinity Capture-MS	physical	Christianson JC (2012)	PUBMED:22119785	9606	9606	High Throughput	-	-	in the presence of digitonin	-	BIOGRID	Q9P2K2	B7ZME4	NP_001153519|NP_065835	P23284	-	NP_000933	-	-	-	-	-	-	Homo sapiens	Homo sapiens
