#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
280352	64407	2771	122160	109033	RP11-142L4.1	-	RGS18	GNAI2	RGS13	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Gagnon AW (2002)	PUBMED:11955952	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NS28	-	NP_570138	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280396	728	2771	107189	109033	-	-	C5AR1	GNAI2	C5A|C5AR|C5R1|CD88	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Co-purification	physical	Wennogle LP (1994)	PUBMED:7962171	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P21730	-	NP_001727	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
286389	8490	2771	114062	109033	RP11-267N12.3	-	RGS5	GNAI2	MST092|MST106|MST129|MSTP032|MSTP092|MSTP106|MSTP129	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Chen C (1997)	PUBMED:9079700	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15539	A0A024R8X9	NP_001182232|NP_001241677|NP_001241678|NP_003608	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
286392	6004	2771	111936	109033	-	-	RGS16	GNAI2	A28-RGS14|A28-RGS14P|RGS-R	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Chen C (1997)	PUBMED:9079700	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15492	-	NP_002919	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
286963	3577	2771	109791	109033	-	-	CXCR1	GNAI2	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|IL8R1|IL8RA|IL8RBA	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Damaj BB (1996)	PUBMED:8903513	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25024	-	NP_000625	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
287375	5999	2771	111931	109033	RP11-430G6.1	-	RGS4	GNAI2	RGP4|SCZD9	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Druey KM (1998)	PUBMED:9660808	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49798	A0A024R909	NP_001106851|NP_001106852|NP_001095915|NP_005604	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
302760	134	2771	106646	109033	-	-	ADORA1	GNAI2	RDC7	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Allegrucci C (2001)	PUBMED:11369591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P30542	B7Z379|B7Z1L9	NP_001041695|NP_000665	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303783	2771	2139	109033	108440	-	RP5-890O15.2	GNAI2	EYA2	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	EAB1	Two-hybrid	physical	Fan X (2000)	PUBMED:10906137	9606	9606	Low Throughput	-	-	mammalian two-hybrid	-	BIOGRID	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	O00167	-	NP_005235|NP_742108	-	-	-	-	-	-	Homo sapiens	Homo sapiens
303784	2139	2771	108440	109033	RP5-890O15.2	-	EYA2	GNAI2	EAB1	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Fan X (2000)	PUBMED:10906137	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00167	-	NP_005235|NP_742108	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
306185	8490	2771	114062	109033	RP11-267N12.3	-	RGS5	GNAI2	MST092|MST106|MST129|MSTP032|MSTP092|MSTP106|MSTP129	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Zhou J (2001)	PUBMED:11253162	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15539	A0A024R8X9	NP_001182232|NP_001241677|NP_001241678|NP_003608	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316500	10636	2771	115880	109033	-	-	RGS14	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Two-hybrid	physical	Kimple RJ (2001)	PUBMED:11387333	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43566	A0A024R7N4	NP_006471	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316503	6002	2771	111934	109033	RP11-529E10.1	-	RGS12	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Two-hybrid	physical	Kimple RJ (2001)	PUBMED:11387333	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14924	-	NP_002917|NP_937870|NP_937872	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316513	60626	2771	121946	109033	-	-	RIC8A	GNAI2	RIC8	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Two-hybrid	physical	Tall GG (2003)	PUBMED:12509430	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NPQ8	-	NP_001373870|NP_001373871|NP_001273063|NP_068751	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316523	60626	2771	121946	109033	-	-	RIC8A	GNAI2	RIC8	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Tall GG (2003)	PUBMED:12509430	9606	9606	Low Throughput	-	-	bait from cell lysate	-	BIOGRID	Q9NPQ8	-	NP_001373870|NP_001373871|NP_001273063|NP_068751	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316554	3577	2771	109791	109033	-	-	CXCR1	GNAI2	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|IL8R1|IL8RA|IL8RBA	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Damaj BB (1996)	PUBMED:8662698	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25024	-	NP_000625	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316559	29899	2771	118949	109033	RP11-475E11.4	-	GPSM2	GNAI2	CMCS|DFNB82|LGN|PINS	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Two-hybrid	physical	Mochizuki N (1996)	PUBMED:8973305	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P81274	A0A024R0F8	NP_001307967|NP_037428|NP_001307968	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316560	29899	2771	118949	109033	RP11-475E11.4	-	GPSM2	GNAI2	CMCS|DFNB82|LGN|PINS	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Reconstituted Complex	physical	Mochizuki N (1996)	PUBMED:8973305	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P81274	A0A024R0F8	NP_001307967|NP_037428|NP_001307968	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
567732	920	2771	107358	109033	-	-	CD4	GNAI2	CD4mut	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Bernhard OK (2004)	PUBMED:15047060	9606	9606	High Throughput	-	-	-	-	BIOGRID	P01730	B0AZV7|B4DT49	NP_001181943|NP_001369634|NP_001181946|NP_001181945|NP_001181944|NP_000607|NP_001369635	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	BTO:0000773	lymphoblastoid cell line	cell line	-	-	-	Homo sapiens	Homo sapiens
575838	79456	2771	219759	109033	-	-	Recql4	GNAI2	RecQ4	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q75NR7	-	NP_478121	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
575924	70928	2771	214351	109033	RP23-277B16.1	-	Trim69	GNAI2	4921519C19Rik|Rnf36|Trif|Trimless	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q80X56	-	NP_536771	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
575977	225659	2771	230419	109033	-	-	Cep76	GNAI2	6230425F05Rik|9630013E05	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q0VEJ0	-	NP_001074542	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
576426	382406	2771	238351	109033	-	-	Poc1b	GNAI2	4933430F16Rik|Wdr51b	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BHD1	-	NP_082016	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
576479	12534	2771	198624	109033	-	-	Cdk1	GNAI2	Cdc2|Cdc2a|p34[CDC2]	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	P11440	-	NP_031685	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
576723	12412	2771	198534	109033	RP23-353J21.1	-	Cbx1	GNAI2	Cbx|Cbx-rs2|E430007M08Rik|HP1B|Hp1beta|M31|MOD1	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	P83917	-	NP_031648	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
576928	219072	2771	230105	109033	-	-	Haus4	GNAI2	9430093H08Rik|AU016300|D14Ertd500e	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BFT2	-	NP_663437	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
577188	225745	2771	230424	109033	-	-	Haus1	GNAI2	BC024400|Ccdc5|HEI-C	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8BHX1	-	NP_666201	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Mus musculus	Homo sapiens
718173	2149	2771	108448	109033	-	-	F2R	GNAI2	CF2R|HTR|PAR-1|PAR1|TR	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Ogino Y (1996)	PUBMED:8982657	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P25116	Q2TNB2|A0A024RAP7	NP_001983|NP_001298242	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721516	154	2771	106663	109033	-	-	ADRB2	GNAI2	ADRB2R|ADRBR|B2AR|BAR|BETA2AR	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gales C (2005)	PUBMED:15782186	9606	9606	Low Throughput	-	-	interaction detected by BRET	-	BIOGRID	P07550	-	NP_000015	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721518	150	2771	106659	109033	-	-	ADRA2A	GNAI2	ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gales C (2005)	PUBMED:15782186	9606	9606	Low Throughput	-	-	interaction detected by BRET	-	BIOGRID	P08913	-	NP_000672	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721522	259249	2771	129233	109033	-	-	MRGPRX1	GNAI2	GPCR|MGRG2|MRGX1|SNSR4	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gales C (2005)	PUBMED:15782186	9606	9606	Low Throughput	-	-	interaction detected by BRET	-	BIOGRID	Q96LB2	W8W3P5	NP_671732	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721528	6915	2771	112777	109033	-	-	TBXA2R	GNAI2	BDPLT13|TXA2-R	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gales C (2005)	PUBMED:15782186	9606	9606	Low Throughput	-	-	Isoforms (Uniprot IDs): P21731-3 interacts with P04899|Thromboxane receptor alpha interacted with G protein subunits|interaction detected by BRET	-	BIOGRID	P21731	Q0VAB0|Q05C92	NP_963998|NP_001051	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
723137	120892	2771	125700	109033	-	-	LRRK2	GNAI2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-MS	physical	Meixner A (2011)	PUBMED:20876399	9606	9606	High Throughput	-	-	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
723517	2782	2771	109044	109033	RP1-283E3.7	-	GNB1	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gibson SK (2006)	PUBMED:16371464	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P62873	A0A024R056|B3KVK2	NP_002065|NP_001269468|NP_001269467	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
723520	2783	2771	109045	109033	-	-	GNB2	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gibson SK (2006)	PUBMED:16371464	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P62879	Q6FHM2	NP_005264	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
723523	59345	2771	121887	109033	RP11-145M9.4	-	GNB4	GNAI2	CMTD1F	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Gibson SK (2006)	PUBMED:16371464	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9HAV0	-	NP_067642	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725599	156110	2771	1205545	109033	HIV1gp9	-	nef	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	FRET	physical	Chandrasekaran P (2012)	PUBMED:23071112	11676	9606	Low Throughput	-	-	-	-	BIOGRID	P04601	-	NP_057857	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
725600	156110	2771	1205545	109033	HIV1gp9	-	nef	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Affinity Capture-Western	physical	Chandrasekaran P (2012)	PUBMED:23071112	11676	9606	Low Throughput	-	-	-	-	BIOGRID	P04601	-	NP_057857	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Human Immunodeficiency Virus 1	Homo sapiens
725602	2771	83737	109033	123747	-	-	GNAI2	ITCH	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	Reconstituted Complex	physical	Chandrasekaran P (2012)	PUBMED:23071112	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	-	-	-	-	-	-	Homo sapiens	Homo sapiens
744913	2782	2771	109044	109033	RP1-283E3.7	-	GNB1	GNAI2	-	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.905	-	Denoised score >= 0.75	-	BIOGRID	P62873	A0A024R056|B3KVK2	NP_002065|NP_001269468|NP_001269467	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
745009	2771	2773	109033	109035	-	RP5-1160K1.2	GNAI2	GNAI3	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	87U6|ARCND1	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.822	-	Denoised score >= 0.75	-	BIOGRID	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	P08754	-	NP_006487	-	-	-	-	-	-	Homo sapiens	Homo sapiens
745049	2770	2771	109032	109033	-	-	GNAI1	GNAI2	Gi	GIP|GNAI2B|H_LUCA15.1|H_LUCA16.1	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.793	-	Denoised score >= 0.75	-	BIOGRID	P63096	-	NP_001243343|NP_002060	P04899	B3KX51|B3KP24	NP_001159897|NP_002061|NP_001269548|NP_001269549|NP_001269546|NP_001269547	-	-	-	-	-	-	Homo sapiens	Homo sapiens
