#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
261950	604	9611	107076	114973	-	-	BCL6	NCOR1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	Two-hybrid	physical	Huynh KD (2000)	PUBMED:10898795	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	O75376	Q6PGR4|A0A024RD47	NP_001177367|NP_006302|NP_001177369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
262325	3065	604	109315	107076	RP4-811H24.2	-	HDAC1	BCL6	GON-10|HD1|RPD3|RPD3L1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	David G (1998)	PUBMED:9627120	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13547	Q6IT96	NP_004955	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
274734	3662	604	109870	107076	-	-	IRF4	BCL6	LSIRF|MUM1|NF-EM5|SHEP8	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Gupta S (1999)	PUBMED:10601358	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15306	-	NP_002451|NP_001182215	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
274735	3662	604	109870	107076	-	-	IRF4	BCL6	LSIRF|MUM1|NF-EM5|SHEP8	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Gupta S (1999)	PUBMED:10601358	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15306	-	NP_002451|NP_001182215	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
274737	604	3662	107076	109870	-	-	BCL6	IRF4	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	LSIRF|MUM1|NF-EM5|SHEP8	Affinity Capture-Western	physical	Gupta S (1999)	PUBMED:10601358	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q15306	-	NP_002451|NP_001182215	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304641	604	25942	107076	117439	-	-	BCL6	SIN3A	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	-	Reconstituted Complex	physical	Wong CW (1998)	PUBMED:9765306	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q96ST3	-	NP_056292|NP_001138829|NP_001138830	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304642	604	9612	107076	114974	-	-	BCL6	NCOR2	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Reconstituted Complex	physical	Wong CW (1998)	PUBMED:9765306	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304646	3725	604	109928	107076	-	-	JUN	BCL6	AP-1|AP1|c-Jun	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Vasanwala FH (2002)	PUBMED:12165517	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05412	-	NP_002219	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304647	604	3725	107076	109928	-	-	BCL6	JUN	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	AP-1|AP1|c-Jun	Reconstituted Complex	physical	Vasanwala FH (2002)	PUBMED:12165517	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P05412	-	NP_002219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304649	604	3727	107076	109930	-	-	BCL6	JUND	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	AP-1	Reconstituted Complex	physical	Vasanwala FH (2002)	PUBMED:12165517	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P17535	-	NP_005345|NP_001273897	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304650	604	3726	107076	109929	-	-	BCL6	JUNB	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	AP-1	Reconstituted Complex	physical	Vasanwala FH (2002)	PUBMED:12165517	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P17275	Q5U079	NP_002220	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304651	604	3725	107076	109928	-	-	BCL6	JUN	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	AP-1|AP1|c-Jun	Two-hybrid	physical	Vasanwala FH (2002)	PUBMED:12165517	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P05412	-	NP_002219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304653	51341	604	119488	107076	-	-	ZBTB7A	BCL6	FBI-1|FBI1|LRF|ZBTB7|ZNF857A|pokemon	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Davies JM (1999)	PUBMED:9927193	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95365	Q8TB76	NP_001304919|NP_056982	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304654	51341	604	119488	107076	-	-	ZBTB7A	BCL6	FBI-1|FBI1|LRF|ZBTB7|ZNF857A|pokemon	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Two-hybrid	physical	Davies JM (1999)	PUBMED:9927193	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95365	Q8TB76	NP_001304919|NP_056982	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304659	604	20683	107076	203414	-	-	BCL6	Sp1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	1110003E12Rik|AA450830|AI845540|Sp1-1	Reconstituted Complex	physical	Lee DK (2002)	PUBMED:12004059	9606	10090	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	O89090	G3X8Q0	NP_038700	-	-	-	-	-	-	Homo sapiens	Mus musculus
304666	604	5371	107076	111384	-	-	BCL6	PML	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	MYL|PP8675|RNF71|TRIM19	Two-hybrid	physical	Dhordain P (2000)	PUBMED:11175338	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304667	604	7704	107076	113498	-	-	BCL6	ZBTB16	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	PLZF|ZNF145	Reconstituted Complex	physical	Dhordain P (2000)	PUBMED:11175338	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q05516	A0A024R3C6	NP_001018011|NP_005997	-	-	-	-	-	-	Homo sapiens	Homo sapiens
304669	604	7704	107076	113498	-	-	BCL6	ZBTB16	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	PLZF|ZNF145	Two-hybrid	physical	Dhordain P (2000)	PUBMED:11175338	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q05516	A0A024R3C6	NP_001018011|NP_005997	-	-	-	-	-	-	Homo sapiens	Homo sapiens
328200	604	9612	107076	114974	-	-	BCL6	NCOR2	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Reconstituted Complex	physical	Deltour S (1999)	PUBMED:10611298	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
328201	604	3065	107076	109315	-	RP4-811H24.2	BCL6	HDAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	GON-10|HD1|RPD3|RPD3L1	Reconstituted Complex	physical	Deltour S (1999)	PUBMED:10611298	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338597	60468	604	121913	107076	RP11-63K6.2	-	BACH2	BCL6	BTBD25	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Ochiai K (2008)	PUBMED:18256039	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BYV9	-	NP_001164265|NP_068585	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468409	6688	604	112566	107076	hCG_25181	-	SPI1	BCL6	OF|PU.1|SFPI1|SPI-1|SPI-A	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Wei F (2009)	PUBMED:19564417	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17947	-	NP_001074016|NP_003111	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468429	604	6688	107076	112566	-	hCG_25181	BCL6	SPI1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	OF|PU.1|SFPI1|SPI-1|SPI-A	Affinity Capture-Western	physical	Wei F (2009)	PUBMED:19564417	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P17947	-	NP_001074016|NP_003111	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468430	604	6688	107076	112566	-	hCG_25181	BCL6	SPI1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	OF|PU.1|SFPI1|SPI-1|SPI-A	Reconstituted Complex	physical	Wei F (2009)	PUBMED:19564417	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	P17947	-	NP_001074016|NP_003111	-	-	-	-	-	-	Homo sapiens	Homo sapiens
468431	6688	604	112566	107076	hCG_25181	-	SPI1	BCL6	OF|PU.1|SFPI1|SPI-1|SPI-A	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Wei F (2009)	PUBMED:19564417	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17947	-	NP_001074016|NP_003111	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480639	9612	604	114974	107076	-	-	NCOR2	BCL6	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Ahmad KF (2003)	PUBMED:14690607	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480640	9612	604	114974	107076	-	-	NCOR2	BCL6	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Co-crystal Structure	physical	Ahmad KF (2003)	PUBMED:14690607	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480641	9612	604	114974	107076	-	-	NCOR2	BCL6	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Two-hybrid	physical	Ahmad KF (2003)	PUBMED:14690607	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
480642	9612	604	114974	107076	-	-	NCOR2	BCL6	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Co-localization	physical	Ahmad KF (2003)	PUBMED:14690607	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
482711	255877	604	129125	107076	-	-	BCL6B	BCL6	BAZF|ZBTB28|ZNF62	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Two-hybrid	physical	Takenaga M (2003)	PUBMED:12659862	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N143	A8KA13	NP_862827	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
482712	255877	604	129125	107076	-	-	BCL6B	BCL6	BAZF|ZBTB28|ZNF62	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Takenaga M (2003)	PUBMED:12659862	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N143	A8KA13	NP_862827	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483514	2033	604	108347	107076	RP1-85F18.1	-	EP300	BCL6	KAT3B|RSTS2|p300	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Biochemical Activity	physical	Bereshchenko OR (2002)	PUBMED:12402037	9606	9606	Low Throughput	-	Acetylation	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001349772|NP_001420	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483515	2033	604	108347	107076	RP1-85F18.1	-	EP300	BCL6	KAT3B|RSTS2|p300	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Bereshchenko OR (2002)	PUBMED:12402037	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001349772|NP_001420	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483516	604	3066	107076	109316	-	-	BCL6	HDAC2	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	HD2|RPD3|YAF1	Affinity Capture-Western	physical	Bereshchenko OR (2002)	PUBMED:12402037	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q92769	-	NP_001518	-	-	-	-	-	-	Homo sapiens	Homo sapiens
486237	604	9611	107076	114973	-	-	BCL6	NCOR1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	Two-hybrid	physical	Melnick A (2002)	PUBMED:11865059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	O75376	Q6PGR4|A0A024RD47	NP_001177367|NP_006302|NP_001177369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
486238	604	9612	107076	114974	-	-	BCL6	NCOR2	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Two-hybrid	physical	Melnick A (2002)	PUBMED:11865059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
486239	9611	604	114973	107076	-	-	NCOR1	BCL6	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Reconstituted Complex	physical	Melnick A (2002)	PUBMED:11865059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75376	Q6PGR4|A0A024RD47	NP_001177367|NP_006302|NP_001177369	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
506086	604	9612	107076	114974	-	-	BCL6	NCOR2	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	Affinity Capture-Western	physical	Polo JM (2004)	PUBMED:15531890	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q9Y618	C9JFD3|C9J0Q5|C9JE98	NP_001070729|NP_006303|NP_001193583	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511061	604	57504	107076	121568	-	hCG_1783907	BCL6	MTA3	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	-	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q9BTC8	D6W5A2	NP_065795|NP_001269685|NP_001269684|NP_001317371|NP_001317373|NP_001317372	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511062	604	53615	107076	119788	-	-	BCL6	MBD3	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	-	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	O95983	-	NP_001268383|NP_001268382	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511063	604	1107	107076	107532	-	-	BCL6	CHD3	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Mi-2a|Mi2-ALPHA|ZFH	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q12873	B3KWV4|Q2TAZ1	NP_005843|NP_001005273|NP_001005271	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511064	604	3065	107076	109315	-	RP4-811H24.2	BCL6	HDAC1	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511065	57504	604	121568	107076	hCG_1783907	-	MTA3	BCL6	-	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BTC8	D6W5A2	NP_065795|NP_001269685|NP_001269684|NP_001317371|NP_001317373|NP_001317372	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511066	53615	604	119788	107076	-	-	MBD3	BCL6	-	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95983	-	NP_001268383|NP_001268382	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
511067	1107	604	107532	107076	-	-	CHD3	BCL6	Mi-2a|Mi2-ALPHA|ZFH	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	Affinity Capture-Western	physical	Fujita N (2004)	PUBMED:15454082	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q12873	B3KWV4|Q2TAZ1	NP_005843|NP_001005273|NP_001005271	P41182	B5B0A5	NP_001124317|NP_001697|NP_001128210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
