#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1506788	27023	84823	117960	124281	-	-	FOXB1	LMNB2	FKH5|HFKH-5	LAMB2|LMN2	Affinity Capture-MS	physical	Li X (2015)	PUBMED:25609649	9606	9606	High Throughput	-	-	High-confidence interactions	-	BIOGRID	Q99853	-	NP_036314	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1507862	8139	84823	113800	124281	-	-	GAN	LMNB2	GAN1|KLHL16	LAMB2|LMN2	Affinity Capture-MS	physical	Johnson-Kerner BL (2015)	PUBMED:26460568	9606	9606	Low Throughput	-	-	>/= 98% CI	-	BIOGRID	Q9H2C0	B3KTC3	NP_071324	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1509147	2300	84823	108589	124281	-	-	FOXL1	LMNB2	FKH6|FKHL11|FREAC7	LAMB2|LMN2	Affinity Capture-MS	physical	Li X (2015)	PUBMED:25609649	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q12952	Q498Y4	NP_005241	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2203447	648	84823	107116	124281	RP11-573G6.1	-	BMI1	LMNB2	FLVI2/BMI1|PCGF4|RNF51	LAMB2|LMN2	Affinity Capture-MS	physical	Abdouh M (2016)	PUBMED:26468281	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35226	-	NP_005171	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2208661	25764	84823	117304	124281	HSPC136	-	HYPK	LMNB2	C15orf63	LAMB2|LMN2	Affinity Capture-MS	physical	Choudhury KR (2012)	PUBMED:23272104	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NX55	A0A024R5Q1	NP_057484|NP_001186814	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2208708	25764	84823	117304	124281	HSPC136	-	HYPK	LMNB2	C15orf63	LAMB2|LMN2	Affinity Capture-Western	physical	Choudhury KR (2012)	PUBMED:23272104	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NX55	A0A024R5Q1	NP_057484|NP_001186814	Q03252	J9JID7	NP_116126	BTO:0001976	Neuro-2a cell	phenotype	-	-	-	Homo sapiens	Homo sapiens
2249523	2342	84823	108627	124281	-	-	FNTB	LMNB2	FPTB	LAMB2|LMN2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.961742586	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.961742586, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P49356	-	NP_002019	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2360961	1355	84823	107747	124281	-	-	COX15	LMNB2	CEMCOX2	LAMB2|LMN2	Affinity Capture-MS	physical	Malty RH (2017)	PUBMED:29128334	9606	9606	High Throughput	0.000535375	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID	Q7KZN9	-	NP_001307903|NP_004367|NP_510870|NP_001307905|NP_001307904	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2361494	1743	84823	108087	124281	-	-	DLST	LMNB2	DLTS	LAMB2|LMN2	Affinity Capture-MS	physical	Malty RH (2017)	PUBMED:29128334	9606	9606	High Throughput	0.000122467	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID	P36957	A0A024R6C9|B7Z6J1	NP_001924|NP_001231812	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2362137	6389	84823	112290	124281	-	-	SDHA	LMNB2	CMD1GG|FP|PGL5|SDH1|SDH2|SDHF	LAMB2|LMN2	Affinity Capture-MS	physical	Malty RH (2017)	PUBMED:29128334	9606	9606	High Throughput	0.00122202	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID	P31040	A0A024QZ30|D6RFM5	NP_001317687|NP_004159|NP_001281261	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2362423	6647	84823	112530	124281	-	-	SOD1	LMNB2	ALS|ALS1|HEL-S-44|IPOA|SOD|hSod1|homodimer	LAMB2|LMN2	Affinity Capture-MS	physical	Malty RH (2017)	PUBMED:29128334	9606	9606	High Throughput	0.000811321	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.|SH-SY5Y cell line (Antibody; IP/MS)	-	BIOGRID	P00441	V9HWC9	NP_000445	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2362602	7416	84823	113259	124281	-	-	VDAC1	LMNB2	PORIN|VDAC-1	LAMB2|LMN2	Affinity Capture-MS	physical	Malty RH (2017)	PUBMED:29128334	9606	9606	High Throughput	0.00089356	-	HEK293 cell line (Antibody; IP/MS)|HEK293 cell line (FLAG TAGGED; AP/MS)|Normalized Spectral Abundance Factor (NSAF) scores were associated with each mitochondrial protein (MP) interaction. High confidence MP interactions were filtered at a confidence threshold of 90%.	-	BIOGRID	P21796	B3KTS5	NP_003365	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2378194	7706	84823	113500	124281	-	-	TRIM25	LMNB2	EFP|RNF147|Z147|ZNF147	LAMB2|LMN2	Affinity Capture-RNA	physical	Choudhury NR (2017)	PUBMED:29117863	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14258	-	NP_005073	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2382039	4000	84823	110186	124281	RP11-54H19.1	-	LMNA	LMNB2	CDCD1|CDDC|CMD1A|CMT2B1|EMD2|FPL|FPLD|FPLD2|HGPS|IDC|LDP1|LFP|LGMD1B|LMN1|LMNC|LMNL1|PRO1	LAMB2|LMN2	Two-hybrid	physical	Dittmer TA (2014)	PUBMED:24623722	9606	9606	High Throughput	-	-	-	-	BIOGRID	P02545	Q5TCI8	NP_001244303|NP_005563|NP_733821|NP_733822|NP_001269553|NP_001269555|NP_001269554	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2386551	4001	84823	110187	124281	-	-	LMNB1	LMNB2	ADLD|LMN|LMN2|LMNB	LAMB2|LMN2	Affinity Capture-Western	physical	Dou Z (2015)	PUBMED:26524528	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P20700	B4DZT3	NP_001185486|NP_005564	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2448253	1080	84823	107506	124281	tcag7.78	-	CFTR	LMNB2	ABC35|ABCC7|CF|CFTR/MRP|MRP7|TNR-CFTR|dJ760C5.1	LAMB2|LMN2	Affinity Capture-MS	physical	Pankow S (2015)	PUBMED:26618866	9606	9606	High Throughput	-	-	Co-Purifying Protein Identification Technology (CoPIT)	-	BIOGRID	P13569	A0A024R730	NP_000483	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2460382	90850	84823	124771	124281	-	-	ZNF598	LMNB2	-	LAMB2|LMN2	Affinity Capture-MS	physical	Garzia A (2017)	PUBMED:28685749	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q86UK7	-	NP_835461	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2462963	80012	84823	123068	124281	-	-	PHC3	LMNB2	EDR3|HPH3	LAMB2|LMN2	Affinity Capture-MS	physical	Hauri S (2016)	PUBMED:27705803	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8NDX5	-	NP_001295045|NP_079223	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2485453	9040	84823	114504	124281	-	-	UBE2M	LMNB2	UBC-RS2|UBC12|hUbc12	LAMB2|LMN2	Affinity Capture-MS	physical	Scott DC (2017)	PUBMED:28581483	9606	9606	High Throughput	-	-	-	-	BIOGRID	P61081	A0A024R4T4	NP_003960	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2490884	64400	84823	122157	124281	-	-	AKTIP	LMNB2	FT1|FTS	LAMB2|LMN2	Affinity Capture-MS	physical	Burla R (2016)	PUBMED:27512140	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H8T0	A0A024R6T5|A0A024R6S6	NP_001012398|NP_001295254|NP_071921	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2493636	6047	84823	111974	124281	RES4-26	-	RNF4	LMNB2	SLX5|SNURF	LAMB2|LMN2	Affinity Capture-MS	physical	Kumar R (2017)	PUBMED:29180619	9606	9606	High Throughput	-	-	-	-	BIOGRID	P78317	-	NP_001171939|NP_001171938|NP_002929	Q03252	J9JID7	NP_116126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
