#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
661776	6453	23647	112351	117174	-	-	ITSN1	ARFIP2	ITSN|SH3D1A|SH3P17	POR1	Two-hybrid	physical	Wong KA (2012)	PUBMED:22558309	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15811	Q6PD56	NP_001317939|NP_001317938|NP_001317937|NP_001001132|NP_003015|NP_001317940|NP_001317941	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
661935	6453	23647	112351	117174	-	-	ITSN1	ARFIP2	ITSN|SH3D1A|SH3P17	POR1	PCA	physical	Wong KA (2012)	PUBMED:22558309	9606	9606	Low Throughput	-	-	BiFC	-	BIOGRID	Q15811	Q6PD56	NP_001317939|NP_001317938|NP_001317937|NP_001001132|NP_003015|NP_001317940|NP_001317941	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
661936	6453	23647	112351	117174	-	-	ITSN1	ARFIP2	ITSN|SH3D1A|SH3P17	POR1	Affinity Capture-Western	physical	Wong KA (2012)	PUBMED:22558309	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15811	Q6PD56	NP_001317939|NP_001317938|NP_001317937|NP_001001132|NP_003015|NP_001317940|NP_001317941	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677635	400	23647	106893	117174	-	-	ARL1	ARFIP2	ARFL1	POR1	Two-hybrid	physical	Lu L (2001)	PUBMED:11792819	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P40616	B4DZG7	NP_001168|NP_001287997	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677636	1029	23647	107463	117174	-	-	CDKN2A	ARFIP2	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	POR1	Two-hybrid	physical	Lu L (2001)	PUBMED:11792819	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677638	1029	23647	107463	117174	-	-	CDKN2A	ARFIP2	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	POR1	Affinity Capture-Western	physical	Lu L (2001)	PUBMED:11792819	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677639	400	23647	106893	117174	-	-	ARL1	ARFIP2	ARFL1	POR1	Affinity Capture-Western	physical	Lu L (2001)	PUBMED:11792819	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P40616	B4DZG7	NP_001168|NP_001287997	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
737864	23647	351	117174	106848	-	-	ARFIP2	APP	POR1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Olah J (2011)	PUBMED:21832049	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893164	23647	5879	117174	111817	-	MIG5	ARFIP2	RAC1	POR1	Rac-1|TC-25|p21-Rac1	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	P63000	A4D2P1|A4D2P0	NP_008839|NP_061485	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894630	23647	6642	117174	112525	-	-	ARFIP2	SNX1	POR1	HsT17379|VPS5	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q13596	-	NP_001229862|NP_003090|NP_683758	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894631	23647	6774	117174	112651	-	-	ARFIP2	STAT3	POR1	ADMIO|APRF|HIES	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	P40763	-	NP_644805|NP_003141|NP_001356447|NP_001356443|NP_001371920|NP_001371913|NP_001371917|NP_001356445|NP_001356446|NP_998827|NP_001371915|NP_001371914|NP_001356442|NP_001371918|NP_001371919|NP_001371921|NP_001371922|NP_001371916|NP_001356448|NP_001356449|NP_001356441	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894632	23647	8581	117174	114148	-	-	ARFIP2	LY6D	POR1	E48|Ly-6D	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q14210	-	NP_003686	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894633	23647	8835	117174	114362	-	-	ARFIP2	SOCS2	POR1	CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	O14508	A0A024RBD2	NP_003868|NP_001257400|NP_001257396|NP_001257397|NP_001257398|NP_001257399	-	-	-	-	-	-	Homo sapiens	Homo sapiens
920173	27131	23647	118022	117174	RP11-504H3.2	-	SNX5	ARFIP2	-	POR1	Co-fractionation	physical	Kristensen AR (2012)	PUBMED:22863883	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9Y5X3	Q6P5V6	NP_001269383|NP_055241|NP_689413	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
1039535	3866	23647	110064	117174	-	-	KRT15	ARFIP2	CK15|K15|K1CO	POR1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P19012	B3KVF5	NP_002266	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1044206	9146	23647	114593	117174	-	-	HGS	ARFIP2	HRS	POR1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	O14964	-	NP_004703	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046473	23421	23647	116992	117174	-	-	ITGB3BP	ARFIP2	CENP-R|CENPR|HSU37139|NRIF3|TAP20	POR1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13352	-	NP_055103|NP_001193668	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046617	23647	23647	117174	117174	-	-	ARFIP2	ARFIP2	POR1	POR1	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046618	23647	57085	117174	121356	-	RP11-56N19.3	ARFIP2	AGTRAP	POR1	ATRAP	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q6RW13	-	NP_001035284|NP_001035285|NP_001035286|NP_001035287|NP_065083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046619	23647	57159	117174	121415	-	-	ARFIP2	TRIM54	POR1	MURF|MURF-3|RNF30|muRF3	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q9BYV2	-	NP_115935|NP_912730	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046620	23647	80254	117174	123200	-	-	ARFIP2	CEP63	POR1	SCKL6	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q96MT8	-	NP_001340040|NP_001340041|NP_001340047|NP_001340042|NP_001340038|NP_001340053|NP_001340050|NP_001340051|NP_001340052|NP_001340039|NP_001340054|NP_001340046|NP_001035843|NP_001035842|NP_079456|NP_001340049|NP_001340048|NP_001035859|NP_001340037|NP_001340055	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046621	23647	83878	117174	123791	-	-	ARFIP2	USHBP1	POR1	AIEBP|MCC2	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q8N6Y0	G8JLM4|A0A024R7H3|B4DUE8	NP_114147|NP_001284632	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046622	23647	84289	117174	124016	-	-	ARFIP2	ING5	POR1	p28ING5	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q8WYH8	-	NP_001317090|NP_001317091|NP_115705	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046623	23647	114569	117174	125321	-	-	ARFIP2	MAL2	POR1	-	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q969L2	A0A024R9E4	NP_443118	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1046624	23647	115106	117174	125412	-	-	ARFIP2	HAUS1	POR1	CCDC5|HEI-C|HEIC|HsT1461	Two-hybrid	physical	Rolland T (2014)	PUBMED:25416956	9606	9606	High Throughput	-	-	-	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q96CS2	-	NP_612452	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1052426	4343	23647	110484	117174	RP11-426L16.2	-	MOV10	ARFIP2	fSAP113|gb110	POR1	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1182825	23647	27236	117174	118084	-	-	ARFIP2	ARFIP1	POR1	HSU52521	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.995555734	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.995555734, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	P53367	B4E273|B4DS69|Q8N8M9	NP_001020764|NP_001020766|NP_001274362|NP_001274360|NP_001274361|NP_055262	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1189095	27076	23647	117985	117174	UNQ491/PRO1007	-	LYPD3	ARFIP2	C4.4A	POR1	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.935383487	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.935383487, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O95274	B2RBR3	NP_055215	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1258755	9148	23647	114595	117174	-	-	NEURL1	ARFIP2	NEUR1|NEURL|RNF67|bA416N2.1|neu|neu-1	POR1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.07286049	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O76050	B4DS86	NP_004201	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1258756	6301	23647	112208	117174	RP11-352P4.2	-	SARS	ARFIP2	SERRS|SERS	POR1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.103969323	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P49591	Q5T5C7|Q0VGA5	NP_001317598|NP_006504	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1266388	23647	10611	117174	115857	-	L9	ARFIP2	PDLIM5	POR1	ENH|ENH1|LIM	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.117550104	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P53365	B4DUZ3|B4DXH2|A0A087X1E4	NP_036534|NP_001229785|NP_001229784|NP_001229783	Q96HC4	B7Z8X5|A0A024RDE8|B7Z481	NP_001011516|NP_001011515|NP_001011513|NP_006448|NP_001243358|NP_001243355|NP_001243354|NP_001243357|NP_001243356	-	-	-	-	-	-	Homo sapiens	Homo sapiens
