#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2658692	54491	25840	119988	117366	-	PRO0066	FAM105A	METTL7A	NET20	AAM-B	Proximity Label-MS	physical	Ceccarelli DF (2019)	PUBMED:31056421	9606	9606	High Throughput	-	-	assayed using BioID (proximity-dependent biotin identification)	-	BIOGRID	Q9NUU6	-	NP_061891	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2691496	83639	25840	123703	117366	UNQ867/PRO1884	PRO0066	TEX101	METTL7A	CT131|GTPR867|NYD-SP8|PRO1884|SGRG|SPATA44|TES101RP	AAM-B	Affinity Capture-MS	physical	Schiza C (2018)	PUBMED:30097533	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9BY14	A0A024R0T7	NP_001123483|NP_113639	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2750037	57664	25840	121697	117366	-	PRO0066	PLEKHA4	METTL7A	PEPP1	AAM-B	Affinity Capture-MS	physical	Shami Shah A (2019)	PUBMED:31091453	9606	9606	High Throughput	-	-	assayed using SILAC IP (stable isotope labeling by amino acids in cell culture-based quantitative immunoprecipitation)|only hits identified in both pull-downs have been included	-	BIOGRID	Q9H4M7	-	NP_001154826|NP_065955	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2798429	43740571	25840	4383846	117366	GU280_gp05	PRO0066	M	METTL7A	mem|membrane|SARS-CoV2 M|M protein|SARS-CoV-2 M|VME1_SARS2|PRO_0000449652	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC5	-	YP_009724393	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2799771	43740578	25840	4383852	117366	GU280_gp01_nsp3	PRO0066	nsp3	METTL7A	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725299	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2800101	43740578	25840	4383853	117366	GU280_gp01_nsp4	PRO0066	nsp4	METTL7A	ORF1ab|ORF1ab-nsp4|SARS-CoV2 nsp4|SARS-CoV-2 nsp4|R1AB_SARS2|PRO_0000449622	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725300	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2800511	43740578	25840	4383855	117366	GU280_gp01_nsp6	PRO0066	nsp6	METTL7A	ORF1ab|ORF1ab-nsp6|SARS-CoV2 nsp6|SARS-CoV-2 nsp6|R1AB_SARS2|PRO_0000449624	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725302	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2802572	43740574	25840	4383871	117366	GU280_gp08	PRO0066	ORF7b	METTL7A	SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|7b|NS7B_SARS2|PRO_0000449799	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD8	-	YP_009725318	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2803170	43740568	25840	4383848	117366	GU280_gp02	PRO0066	S	METTL7A	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	AAM-B	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC2	-	YP_009724390	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2933193	2908	25840	109165	117366	-	PRO0066	NR3C1	METTL7A	GCCR|GCR|GCRST|GR|GRL	AAM-B	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9H8H3	A0A024R118	NP_054752	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996368	25840	5825	117366	111783	PRO0066	-	METTL7A	ABCD3	AAM-B	ABC43|PMP70|PXMP1|ZWS2	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	15.11	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P28288	-	NP_001116146|NP_002849	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996369	25840	64746	117366	122262	PRO0066	-	METTL7A	ACBD3	AAM-B	GCP60|GOCAP1|GOLPH1|PAP7	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	67.31	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q9H3P7	A0A024R3P9	NP_073572	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996370	25840	91452	117366	124836	PRO0066	RP11-85G18.5	METTL7A	ACBD5	AAM-B	-	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	155.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q5T8D3	Q8NCM9|B7Z9D0|B7Z2R7|B7Z2A7	NP_001339505|NP_001035938|NP_001339506|NP_001339507|NP_001339504|NP_001339497|NP_001339502|NP_663736|NP_001339500|NP_001339501|NP_001339498|NP_001339499|NP_001339508|NP_001339503|NP_001288181|NP_001288180|NP_001288183|NP_001288182|NP_001258441|NP_001339511|NP_001339510|NP_001339513|NP_001339512|NP_001339515|NP_001339514|NP_001339517|NP_001339516|NP_001339509	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996371	25840	2181	117366	108477	PRO0066	-	METTL7A	ACSL3	AAM-B	ACS3|FACL3|PRO2194	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	37.84	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	O95573	A0A024R497|B3KMA6	NP_001341088|NP_001341087|NP_004448|NP_976251	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996372	25840	115	117366	106628	PRO0066	-	METTL7A	ADCY9	AAM-B	AC9	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	98.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	O60503	-	NP_001107	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996373	25840	224	117366	106726	PRO0066	-	METTL7A	ALDH3A2	AAM-B	ALDH10|FALDH|SLS	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	46.76	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P51648	-	NP_000373|NP_001026976|NP_001356068|NP_001356066|NP_001356067|NP_001356065|NP_001356075|NP_001356077	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996374	25840	23141	117366	116758	PRO0066	-	METTL7A	ANKLE2	AAM-B	KIAA0692|LEMD7|Lem4	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	130.23	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q86XL3	-	NP_055929	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996375	25840	55129	117366	120435	PRO0066	-	METTL7A	ANO10	AAM-B	SCAR10|TMEM16K	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	25.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q9NW15	A0A024R2S0	NP_001333395|NP_001333394|NP_001333397|NP_001333396|NP_001333393|NP_001333392|NP_001333398|NP_060545|NP_001191762|NP_001191763|NP_001191760|NP_001191761	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996376	25840	196527	117366	128218	PRO0066	-	METTL7A	ANO6	AAM-B	BDPLT7|SCTS|TMEM16F	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	60.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q4KMQ2	B3KX12	NP_001136150|NP_001136151|NP_001020527|NP_001191732	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996377	25840	323	117366	106820	PRO0066	-	METTL7A	APBB2	AAM-B	FE65L|FE65L1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	20.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q92870	G5E9Y1|B4E2F2|B4DJ88	NP_001159524|NP_001159525|NP_001159526|NP_004298|NP_001159522|NP_001159523|NP_775098|NP_001317587|NP_001317585	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996378	25840	351	117366	106848	PRO0066	-	METTL7A	APP	AAM-B	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	45.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996379	25840	372	117366	106867	PRO0066	-	METTL7A	ARCN1	AAM-B	COPD	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	14.14	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P48444	B0YIW5	NP_001646|NP_001135753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996380	25840	9870	117366	115203	PRO0066	-	METTL7A	AREL1	AAM-B	KIAA0317	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	45.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	O15033	-	NP_001034568	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996381	25840	375	117366	106870	PRO0066	-	METTL7A	ARF1	AAM-B	-	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	36.52	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P84077	A0A024R3Q3	NP_001019398|NP_001019397|NP_001649|NP_001019399	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996382	25840	84364	117366	124065	PRO0066	Nbla10535	METTL7A	ARFGAP2	AAM-B	IRZ|ZFP289|ZNF289	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	31.82	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q8N6H7	G5E9L0	NP_001229761|NP_115765	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996383	25840	26286	117366	117668	PRO0066	AL049757.1	METTL7A	ARFGAP3	AAM-B	ARFGAP1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	210.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q9NP61	A0A024R4U0	NP_001135765|NP_055385	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996384	25840	392	117366	106885	PRO0066	-	METTL7A	ARHGAP1	AAM-B	CDC42GAP|RHOGAP|RHOGAP1|p50rhoGAP	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	200.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q07960	-	NP_004299	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996385	25840	22926	117366	116586	PRO0066	-	METTL7A	ATF6	AAM-B	ATF6A	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	45.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P18850	A8K383	NP_031374	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996386	25840	51062	117366	119254	PRO0066	-	METTL7A	ATL1	AAM-B	AD-FSP|FSP1|GBP3|HSN1D|SPG3|SPG3A|atlastin1	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	105.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q8WXF7	Q53F53	NP_001121185|NP_056999|NP_853629	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996387	25840	57130	117366	121393	PRO0066	CGI-152	METTL7A	ATP13A1	AAM-B	ATP13A	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	50.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	Q9HD20	A0A024R7N2	NP_065143	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996388	25840	476	117366	106966	PRO0066	RP4-655J12.1	METTL7A	ATP1A1	AAM-B	-	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	5.89	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P05023	-	NP_001153705|NP_001153706|NP_000692	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2996389	25840	488	117366	106978	PRO0066	-	METTL7A	ATP2A2	AAM-B	ATP2B|DAR|DD|SERCA2	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	5.88	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q9H8H3	A0A024R118	NP_054752	P16615	-	NP_001672|NP_733765	-	-	-	-	-	-	Homo sapiens	Homo sapiens
